,nconst,primaryName
3223,nm0042106,Tina Aumont
3224,nm0042159,Jean Aurel
3225,nm0042164,Andrea Aureli
3226,nm0042304,Sam Auster
3227,nm0042315,Alan Austin
3228,nm0042317,Albert Austin
3229,nm0042380,Frank Austin
3230,nm0042406,Jack Austin
3231,nm0042424,Jerry Austin
3232,nm0042487,Pamela Austin
3233,nm0042489,Paul Austin
3234,nm0042496,Phyllis Konstam
3235,nm0042524,Steve Austin
3236,nm0042552,William Austin
3237,nm0042613,Pekka Autiovuori
3238,nm0042623,Paulo Autran
3239,nm0042703,Max Auzinger
3240,nm0042705,Igor Auzins
3241,nm0042719,Aram Avakian
3242,nm0042735,Marcello Avallone
3243,nm0042849,Howard Avedis
3244,nm0042884,Joe Mari Avellana
3245,nm0042894,Giambattista Avellino
3246,nm0043086,Tol Avery
3247,nm0043088,Val Avery
3248,nm0043169,Thomas K. Avildsen
3249,nm0043214,Meiert Avis
3250,nm0043247,Vasilis Avlonitis
3251,nm0043259,Aki Avni
3252,nm0043354,Philippe Avron
3253,nm0043396,Keiko Awaji
3254,nm0043398,Chikage Awashima
3255,nm0043453,Eddie Axberg
3256,nm0043480,George Axelrod
3257,nm0043497,Nina Axelrod
3258,nm0043509,Einar Axelsson
3259,nm0043552,Taliesin Jaffe
3260,nm0043662,Charlotte Ayanna
3261,nm0043672,Ann Ayars
3262,nm0043675,Dunia Ayaso
3263,nm0043704,Nicki Aycox
3264,nm0043742,David Ayer
3265,nm0043791,Lemuel Ayers
3266,nm0043875,Felix Aylmer
3267,nm0043923,Jean Aymé
3268,nm0043953,Nabil Ayouch
3269,nm0043969,Agnes Ayres
3270,nm0044010,Robert Ayres
3271,nm0044016,Tony Ayres
3272,nm0044024,Randle Ayrton
3273,nm0044073,Lubna Azabal
3274,nm0044283,Tony Azito
3275,nm0044354,Pedro Aznar
3276,nm0044430,Irene Azuela
3277,nm0044489,Candice Azzara
3278,nm0044535,Sabine Azéma
3279,nm0044747,Mariya Babanova
3280,nm0044803,Jamie Babbit
3281,nm0044823,Barbara Babcock
3282,nm0044835,Grover Babcock
3283,nm0044869,Armand Babel
3284,nm0044910,Howard Loeb Babeuf
3285,nm0044916,Parveen Babi
3286,nm0044918,Paul Babiak
3287,nm0045129,Baby Margie
3288,nm0045132,Kumari Naaz
3289,nm0045133,Baby Peggy
3290,nm0045136,Sarika
3291,nm0045219,Mike Bacarella
3292,nm0045363,Vivi Bach
3293,nm0045388,Marat Basharov
3294,nm0045393,Abhishek Bachchan
3295,nm0045420,Stephanie Bachelor
3296,nm0045461,Alicja Bachleda
3297,nm0045489,Þorsteinn Bachmann
3298,nm0045661,Claire Hackett
3299,nm0045751,Don Backy
3300,nm0045754,Olga Baclanova
3301,nm0045784,Irving Bacon
3302,nm0045800,Lloyd Bacon
3303,nm0045870,Jean-Pierre Bacri
3304,nm0045959,Randall M. Badat
3305,nm0045968,Hermione Baddeley
3306,nm0045996,Alan Badel
3307,nm0046082,Clarence G. Badger
3308,nm0046112,Penn Badgley
3309,nm0046133,Laurence Badie
3310,nm0046152,Jean Badin
3311,nm0046277,Doona Bae
3312,nm0046331,Buddy Baer
3313,nm0046337,Cindy Baer
3314,nm0046347,Edouard Baer
3315,nm0046359,John Baer
3316,nm0046373,Parley Baer
3317,nm0046400,Harald Baerow
3318,nm0046408,Norman Baert
3319,nm0046416,Jerry A. Baerwitz
3320,nm0046424,Veerle Baetens
3321,nm0046480,Micheal Bafaro
3322,nm0046528,Spartak Bagashvili
3323,nm0046590,Ian Bagg
3324,nm0046636,Reza Bagher
3325,nm0046673,Gianni Baghino
3326,nm0046773,John Bagni
3327,nm0046894,Mohnish Bahl
3328,nm0046917,Roma Bahn
3329,nm0047014,Yang Bai
3330,nm0047016,Ying Bai
3331,nm0047028,Jennifer Baichwal
3332,nm0047259,Fenton Bailey
3333,nm0047265,G.W. Bailey
3334,nm0047392,Marion Bailey
3335,nm0047440,Pearl Bailey
3336,nm0047459,Robert Bailey
3337,nm0047467,Robin Bailey
3338,nm0047490,Shane Bailey
3339,nm0047623,Pierre Baillot
3340,nm0047645,Pascale Bailly
3341,nm0047685,Barnet Bain
3342,nm0047720,Mary Brian
3343,nm0047772,Bob Baines
3344,nm0047800,Beulah Bains
3345,nm0047810,Fay Bainter
3346,nm0047860,Charles Baird
3347,nm0047872,Harry Baird
3348,nm0047962,Chieko Baishô
3349,nm0047963,Mitsuko Baishô
3350,nm0047971,Natuk Baytan
3351,nm0048075,Manoj Bajpayee
3352,nm0048147,Richard Bakalyan
3353,nm0048172,Bintou Bakayoko
3354,nm0048220,Amanda Baker
3355,nm0048238,Art Baker
3356,nm0048260,Betsy Baker
3357,nm0048273,Blanche Baker
3358,nm0048354,Damani Baker
3359,nm0048408,Doris Baker
3360,nm0048414,Dylan Baker
3361,nm0048443,Fay Baker
3362,nm0048468,George Baker
3363,nm0048491,Graham Baker
3364,nm0048497,Greg Baker
3365,nm0048523,Hylda Baker
3366,nm0048653,Kenny Baker
3367,nm0048755,Max Baker
3368,nm0048798,Nellie Bly Baker
3369,nm0048831,Phil Baker
3370,nm0048875,Robert S. Baker
3371,nm0048918,Sean Baker
3372,nm0048932,Simon Baker
3373,nm0048939,Stanley Baker
3374,nm0048983,Tom Baker
3375,nm0049055,William Bakewell
3376,nm0049218,Gregor Bakovic
3377,nm0049235,Mohammad Bakri
3378,nm0049245,Arun Bakshi
3379,nm0049294,Vincent Bal
3380,nm0049307,Burt Balaban
3381,nm0049313,Liane Balaban
3382,nm0049326,Aleksey Balabanov
3383,nm0049346,Patrick Baladi
3384,nm0049371,Jaume Balagueró
3385,nm0049494,Roman Balayan
3386,nm0049592,Marius Balchunas
3387,nm0049633,Kyle Balda
3388,nm0049653,Gianfranco Baldanello
3389,nm0049658,Leonor Baldaque
3390,nm0049673,Raf Baldassarre
3391,nm0049728,Ferdinando Baldi
3392,nm0049766,Renato Baldini
3393,nm0049878,Craig Baldwin
3394,nm0049902,Evelyn Baldwin
3395,nm0049915,Greta Baldwin
3396,nm0049975,Peter Baldwin
3397,nm0049995,Ruth Ann Baldwin
3398,nm0050073,Carla Balenda
3399,nm0050149,Piet Balfoort
3400,nm0050151,Betty Balfour
3401,nm0050156,Eric Balfour
3402,nm0050210,Jeanne Balibar
3403,nm0050249,Mireille Balin
3404,nm0050264,Eszter Balint
3405,nm0050332,Alan Ball
3406,nm0050440,Nova Ball
3407,nm0050458,Sam Ball
3408,nm0050476,Suzan Ball
3409,nm0050482,Vincent Ball
3410,nm0050597,Carroll Ballard
3411,nm0050676,Terry Ballard
3412,nm0050749,Juan José Ballesta
3413,nm0050778,Belén Ballesteros
3414,nm0050853,Erik Balling
3415,nm0050913,Nadine Ballot
3416,nm0050983,Jean-François Balmer
3417,nm0051110,Ignazio Balsamo
3418,nm0051156,Jeff Balsmeyer
3419,nm0051157,Randall Balsmeyer
3420,nm0051166,Ali Taner Baltaci
3421,nm0051206,Nic Balthazar
3422,nm0051253,Gerd Baltus
3423,nm0051281,Jacques Balutin
3424,nm0051282,Aleksandr Baluev
3425,nm0051354,Béla Balázs
3426,nm0051363,Samu Balázs
3427,nm0051365,Lajos Balázsovits
3428,nm0051396,George Bamber
3429,nm0051447,Bill Bambridge
3430,nm0051479,Firdous Bamji
3431,nm0051509,Eric Bana
3432,nm0051518,Marni Banack
3433,nm0051529,Orna Banai
3434,nm0051621,Cameron Bancroft
3435,nm0051628,George Bancroft
3436,nm0051649,Albert Band
3437,nm0051720,Paul Bandey
3438,nm0051737,Augusto Bandini
3439,nm0051784,Ljubomir Bandovic
3440,nm0051803,Louis Bandy
3441,nm0051826,Richard Banel
3442,nm0051831,Ajoy Banerjee
3443,nm0051856,Victor Banerjee
3444,nm0051880,Lino Banfi
3445,nm0051907,Eun-jin Pang
3446,nm0051916,Joy Bang
3447,nm0051939,Thomas Bangalter
3448,nm0051972,Lance Bangs
3449,nm0051999,Rakhshan Banietemad
3450,nm0052023,Donatas Banionis
3451,nm0052031,Mira Banjac
3452,nm0052054,Anders Banke
3453,nm0052195,Laura Banks
3454,nm0052203,Leslie Banks
3455,nm0052217,Monty Banks
3456,nm0052329,Haradhan Bannerjee
3457,nm0052332,Kali Bannerjee
3458,nm0052333,Kanu Bannerjee
3459,nm0052334,Karuna Bannerjee
3460,nm0052343,Subir Banerjee
3461,nm0052419,Yoshimitsu Banno
3462,nm0052435,Jim Bannon
3463,nm0052442,Stephen K. Bannon
3464,nm0052491,Masayo Banri
3465,nm0052570,Saira Banu
3466,nm0052600,Radu Bânzaru
3467,nm0052601,Janet Banzet
3468,nm0052703,Maurice Baquet
3469,nm0052722,Shlomo Bar-Aba
3470,nm0052737,Amir Bar-Lev
3471,nm0052852,John Baragrey
3472,nm0052893,Amiri Baraka
3473,nm0052935,Asitbaran
3474,nm0052939,Darrell Baran
3475,nm0052944,Jack Baran
3476,nm0052993,Aleksandr Baranov
3477,nm0053012,Vera Baranovskaya
3478,nm0053092,Leonid Baratov
3479,nm0053115,Luisa Baratto
3480,nm0053190,Randy Barbato
3481,nm0053224,Paola Barbara
3482,nm0053228,Ernie Barbarash
3483,nm0053268,Uri Barbash
3484,nm0053289,Pierre Barbaud
3485,nm0053384,Frances Barber
3486,nm0053484,Joseph Barbera
3487,nm0053519,Urbano Barberini
3488,nm0053569,Cesare Barbetti
3489,nm0053580,Michel Barbey
3490,nm0053607,Christian Barbier
3491,nm0053639,Charlotte Barbier-Krauss
3492,nm0053684,Tony Barbieri
3493,nm0053903,Marc Barbé
3494,nm0054020,Barry Barclay
3495,nm0054060,Joan Barclay
3496,nm0054082,Remi Barclay
3497,nm0054093,Steve Barclay
3498,nm0054123,Oliver Sandys
3499,nm0054133,Ben Bard
3500,nm0054214,Carlos Bardem
3501,nm0054219,Juan Antonio Bardem
3502,nm0054270,Aleksander Bardini
3503,nm0054280,Pavel Bardin
3504,nm0054284,Michel Bardinet
3505,nm0054330,Babette Bardot
3506,nm0054344,Grant Bardsley
3507,nm0054374,Richard L. Bare
3508,nm0054441,Edda Barends
3509,nm0054504,Kasper Barfoed
3510,nm0054609,Lynn Bari
3511,nm0054621,Alessandro Baricco
3512,nm0054646,Chiarina Barile
3513,nm0054689,Norah Baring
3514,nm0054744,Sooraj R. Barjatya
3515,nm0054787,Geoffrey Barkas
3516,nm0054811,Abe Barker
3517,nm0054862,David Barker
3518,nm0054879,Eric Barker
3519,nm0054911,Jess Barker
3520,nm0054954,Mike Barker
3521,nm0054977,Reginald Barker
3522,nm0055015,Gregory Greene
3523,nm0055018,Christopher Barkett
3524,nm0055020,Steve Barkett
3525,nm0055029,Boris Barkhatov
3526,nm0055084,Lucille Barkley
3527,nm0055112,Sergey Barkovskiy
3528,nm0055151,Mona Barrie
3529,nm0055217,Bruce Barlow
3530,nm0055274,Ray Barlow
3531,nm0055275,Reginald Barlow
3532,nm0055364,Guglielmo Barnabò
3533,nm0055435,Marcel Barnault
3534,nm0055558,Lara Wendel
3535,nm0055645,Joanna Barnes
3536,nm0055757,Roger Barnes
3537,nm0055796,Suzanne Barnes
3538,nm0055797,T. Roy Barnes
3539,nm0055812,Walter Barnes
3540,nm0055823,Boris Barnet
3541,nm0055864,Charlie Barnett
3542,nm0055953,Michael Barnett
3543,nm0055962,Paul Barnett
3544,nm0055998,Vince Barnett
3545,nm0056006,Neema Barnette
3546,nm0056030,Matthew Barney
3547,nm0056187,Sacha Baron Cohen
3548,nm0056191,Allen Baron
3549,nm0056249,Joanne Baron
3550,nm0056310,Sandy Baron
3551,nm0056343,Anthony Barone
3552,nm0056349,Biagio Barone
3553,nm0056350,Carina Barone
3554,nm0056435,Pierre Barouh
3555,nm0056477,Byron Barr
3556,nm0056556,Patrick Barr
3557,nm0056719,Robert Barrat
3558,nm0056725,Christophe Barratier
3559,nm0056761,Jean-Louis Barrault
3560,nm0056763,Marie-Christine Barrault
3561,nm0056770,Adriana Barraza
3562,nm0056832,Luis G. Barreiro
3563,nm0056995,Claudine Barretto
3564,nm0057006,Gil Barreto
3565,nm0057048,Adrienne Barrett
3566,nm0057058,Amy Barrett
3567,nm0057092,Claudia Barrett
3568,nm0057121,Edith Barrett
3569,nm0057150,Jacinda Barrett
3570,nm0057207,Lezli-An Barrett
3571,nm0057221,Mark Barrett
3572,nm0057240,Nitchie Barrett
3573,nm0057254,Ray Barrett
3574,nm0057287,Stanton Barrett
3575,nm0057308,Tony Barrett
3576,nm0057347,Henry Barrial
3577,nm0057363,Barbara Barrie
3578,nm0057368,Chris Barrie
3579,nm0057370,Colin Barrie
3580,nm0057412,Wendy Barrie
3581,nm0057422,Edgar Barrier
3582,nm0057428,Maurice Barrier
3583,nm0057450,Anthony Barrile
3584,nm0057496,Pat Barrington
3585,nm0057592,Seth Barrish
3586,nm0057708,Richard Barron
3587,nm0057754,Esmeralda Barros
3588,nm0057842,Olivier Baroux
3589,nm0057983,Don 'Red' Barry
3590,nm0058001,Gene Barry
3591,nm0058015,Henrietta Barry
3592,nm0058039,Joan Barry
3593,nm0058105,Neill Barry
3594,nm0058117,Patricia Barry
3595,nm0058178,Todd Barry
3596,nm0058191,Wesley Barry
3597,nm0058241,Mireille Barsac
3598,nm0058246,Yves Barsacq
3599,nm0058278,Béla Barsi
3600,nm0058279,Judith Barsi
3601,nm0058290,Vladimir Barskiy
3602,nm0058372,Roger Bart
3603,nm0058401,Sharunas Bartas
3604,nm0058442,Phillip J. Bartell
3605,nm0058478,Louis John Bartels
3606,nm0058581,Justin Bartha
3607,nm0058669,Sydney J. Bartholomew Jr.
3608,nm0058713,Maurice Barthélémy
3609,nm0058779,Bob Bartlett
3610,nm0058814,Erinn Bartlett
3611,nm0058826,Hall Bartlett
3612,nm0058885,Richard Bartlett
3613,nm0058911,Tom Bartlett
3614,nm0058982,Eva Bartok
3615,nm0058983,Jayce Bartok
3616,nm0059029,Lando Bartolini
3617,nm0059106,Charles Barton
3618,nm0059132,Dorie Barton
3619,nm0059145,Geo Barton
3620,nm0059165,James Barton
3621,nm0059167,Maria Fiore
3622,nm0059215,Mischa Barton
3623,nm0059228,Peter Barton
3624,nm0059410,Siri Baruc
3625,nm0059431,Jay Baruchel
3626,nm0059497,Max Barwyn
3627,nm0059549,Isa Barzizza
3628,nm0059654,David Alan Basche
3629,nm0059698,Giulio Base
3630,nm0059750,George Basha
3631,nm0059796,Jonis Bashir
3632,nm0059800,Aleksandr Bashirov
3633,nm0059817,Alain Bashung
3634,nm0059824,Senad Basic
3635,nm0059835,Harry Basil
3636,nm0059847,Oleg Basilashvili
3637,nm0059919,A.W. Baskcomb
3638,nm0059974,Marianne Basler
3639,nm0060002,Vladimir Basov
3640,nm0060012,Lina Basquette
3641,nm0060023,Alfie Bass
3642,nm0060072,Jules Bass
3643,nm0060168,Albert Bassermann
3644,nm0060174,Gaby Basset
3645,nm0060241,Steve Bassett
3646,nm0060248,William Bassett
3647,nm0060347,Lawrence Bassoff
3648,nm0060406,Alexandra Bastedo
3649,nm0060519,Yvonne Bastien
3650,nm0060561,Steve Bastoni
3651,nm0060584,Othon Bastos
3652,nm0060607,Bipasha Basu
3653,nm0060610,Gangapada Basu
3654,nm0060629,Ravi Baswani
3655,nm0060634,Michal Bat-Adam
3656,nm0060641,Roberto Bataglin
3657,nm0060657,Julie Bataille
3658,nm0060692,Aleksey Batalov
3659,nm0060693,Nikolay Batalov
3660,nm0060705,Beatriz Batarda
3661,nm0060715,Pierre Batcheff
3662,nm0060741,John Batchelor
3663,nm0060742,Joy Batchelor
3664,nm0060780,Laurent Bateau
3665,nm0060789,Charles Bateman
3666,nm0060822,Suzanne Bateman
3667,nm0060845,Barbara Bates
3668,nm0060904,Florence Bates
3669,nm0060931,Jeanne Bates
3670,nm0060988,Michael Bates
3671,nm0061012,Ralph Bates
3672,nm0061049,William Bates
3673,nm0061220,Jan Batory
3674,nm0061262,Bryan Batt
3675,nm0061309,Rik Battaglia
3676,nm0061393,Jeannette Batti
3677,nm0061394,Franco Battiato
3678,nm0061437,Lloyd Battista
3679,nm0061453,Antonio Battistella
3680,nm0061457,Primarosa Battistella
3681,nm0061472,Carlo Battisti
3682,nm0061484,Giuseppe Battiston
3683,nm0061486,Catherine Battistone
3684,nm0061608,Luigi Batzella
3685,nm0061639,Vanessa Bauche
3686,nm0061704,Clothilde Baudon
3687,nm0061777,Chris Bauer
3688,nm0061955,Yevgeni Bauer
3689,nm0061982,Brian Baugh
3690,nm0062189,Signe Baumane
3691,nm0062372,Peter Baumgartner
3692,nm0062425,Gabrielle Baur
3693,nm0062428,Harry Baur
3694,nm0062463,Andy Bausch
3695,nm0062531,Marilyn Bautista
3696,nm0062592,Frances Bavier
3697,nm0062614,Harry Baweja
3698,nm0062642,Barbara Baxley
3699,nm0062644,Craig R. Baxley
3700,nm0062667,Alan Baxter
3701,nm0062759,John Baxter
3702,nm0062828,Warner Baxter
3703,nm0062844,Frances Bay
3704,nm0062866,Susan Bay Nimoy
3705,nm0062948,Leonidas Bayer
3706,nm0063027,Terence Bayler
3707,nm0063224,Ihsan Baysal
3708,nm0063274,Themis Bazaka
3709,nm0063350,René Bazinet
3710,nm0063353,Brigid Bazlen
3711,nm0063357,Anees Bazmee
3712,nm0063382,Camillo Bazzoni
3713,nm0063383,Luigi Bazzoni
3714,nm0063395,Eunice Baía
3715,nm0063440,Adam Beach
3716,nm0063511,Wayne Beach
3717,nm0063534,Eleanor Beacour
3718,nm0063571,Kate Beahan
3719,nm0063581,David Beaird
3720,nm0063619,John Beal
3721,nm0063785,Henry Bean
3722,nm0063809,Robert B. Bean
3723,nm0063851,Jack Bravman
3724,nm0064022,Bradley Beesley
3725,nm0064065,Terrence Beasor
3726,nm0064086,Carmen Beato
3727,nm0064127,Ana Beatriz
3728,nm0064144,Chris Beattie
3729,nm0064181,Stuart Beattie
3730,nm0064197,Clyde Beatty
3731,nm0064224,Maria Beatty
3732,nm0064235,Robert Beatty
3733,nm0064251,Zatella Beatty
3734,nm0064394,Jean Beaudin
3735,nm0064415,William Beaudine
3736,nm0064600,Harry Beaumont
3737,nm0064604,Hugh Beaumont
3738,nm0064607,Kathryn Beaumont
3739,nm0064722,Paul Beauvais
3740,nm0064741,Xavier Beauvois
3741,nm0064769,Jim Beaver
3742,nm0064777,Terry Beaver
3743,nm0064792,Louise Beavers
3744,nm0064819,George Beban
3745,nm0064919,Jorge Becerra
3746,nm0064961,Gorman Bechard
3747,nm0065007,Demián Bichir
3748,nm0065009,Marco Bechis
3749,nm0065084,Billy Beck
3750,nm0065139,George Beck
3751,nm0065191,Julian Beck
3752,nm0065206,Kimberly Beck
3753,nm0065235,Michael Beck
3754,nm0065259,Reginald Beck
3755,nm0065284,Steve Beck
3756,nm0065288,Thomas Beck
3757,nm0065301,Vincent Beck
3758,nm0065442,Jacques Becker
3759,nm0065449,Jean Becker
3760,nm0065493,Kuno Becker
3761,nm0065521,Mark Becker
3762,nm0065605,Vernon P. Becker
3763,nm0065608,Walt Becker
3764,nm0065615,Wolfgang Becker
3765,nm0065777,Tony Beckley
3766,nm0066004,Rodney Bedell
3767,nm0066024,Barbara Bedford
3768,nm0066045,Patrick Bedford
3769,nm0066080,Ramzy Bedia
3770,nm0066111,Dominika Bednarczyk
3771,nm0066166,Alfonso Bedoya
3772,nm0066223,Kenny Bee
3773,nm0066247,Ford Beebe
3774,nm0066439,Greg Beeman
3775,nm0066519,Maurice Beerblock
3776,nm0066580,Jeff Beesley
3777,nm0066716,Gordon Begg
3778,nm0066935,Rudy Behlmer
3779,nm0067009,Mahmoud Behraznia
3780,nm0067101,Keith Behrman
3781,nm0067125,Heliane Bei
3782,nm0067146,Robert Quarry
3783,nm0067323,Bahram Beizai
3784,nm0067367,Bérénice Bejo
3785,nm0067369,Bolot Beyshenaliev
3786,nm0067377,Vladimír Bejval
3787,nm0067384,Amo Bek-Nazaryan
3788,nm0067457,Timur Bekmambetov
3789,nm0067571,Alain Belard
3790,nm0067603,Marta Belaustegui
3791,nm0067634,Charles Belcher
3792,nm0067927,Belita
3793,nm0067937,Dirk Beliën
3794,nm0067999,A. Dean Bell
3795,nm0068029,Ann Bell
3796,nm0068034,Anthony Bell
3797,nm0068042,Ashley Bell
3798,nm0068106,Chris Bell
3799,nm0068180,Edward Bell
3800,nm0068257,James Bell
3801,nm0068260,Jamie Bell
3802,nm0068327,Keith Bell
3803,nm0068338,Kristen Bell
3804,nm0068372,Marie Bell
3805,nm0068382,Marshall Bell
3806,nm0068385,Martin Bell
3807,nm0068419,Monta Bell
3808,nm0068471,Rex Bell
3809,nm0068551,Tobin Bell
3810,nm0068552,Tom Bell
3811,nm0068580,Wayne Bell
3812,nm0068587,William Brent Bell
3813,nm0068599,Vanessa Bell Calloway
3814,nm0068691,Earl Bellamy
3815,nm0068705,Madge Bellamy
3816,nm0068709,Ned Bellamy
3817,nm0068755,Clara Bellar
3818,nm0068772,Harry Bellaver
3819,nm0068788,Châu Belle Dinh
3820,nm0068792,Annie Belle
3821,nm0068818,Tula Belle
3822,nm0068819,Williams Belle
3823,nm0068826,Anne Bellec
3824,nm0068843,Diane Bellego
3825,nm0068847,Mino Bellei
3826,nm0068885,Maud Belleroche
3827,nm0068952,Marisa Belli
3828,nm0069166,Marco Bellocchio
3829,nm0069168,Pier Giorgio Bellocchio
3830,nm0069266,Daniel Bellus
3831,nm0069373,Lionel Belmore
3832,nm0069474,Yuri Belov
3833,nm0069547,Jerry Belson
3834,nm0069683,Andrea Beltrão
3835,nm0069711,Lucas Belvaux
3836,nm0069770,Yury Belyayev
3837,nm0069797,Edet Belzberg
3838,nm0069833,María Luisa Bemberg
3839,nm0070115,Paul Ben-Victor
3840,nm0070148,Margot Benacerraf
3841,nm0070159,Jafar Panahi
3842,nm0070361,Robert Benchley
3843,nm0070414,Poldo Bendandi
3844,nm0070436,Steve Bendelack
3845,nm0070458,Dawn Bender
3846,nm0070482,Joel Bender
3847,nm0070491,Lucho Bender
3848,nm0070511,Russ Bender
3849,nm0070529,Dennis Bendersky
3850,nm0070566,Jessica Bendinger
3851,nm0070594,Malik Bendjelloul
3852,nm0070622,Wilhelm Bendow
3853,nm0070625,Hans Bendrik
3854,nm0070644,Carmelo Bene
3855,nm0070670,Laslo Benedek
3856,nm0070672,Miklós Benedek
3857,nm0070713,Nelly Benedetti
3858,nm0070757,Brooks Benedict
3859,nm0070767,Dirk Benedict
3860,nm0070801,Paul Benedict
3861,nm0070807,Richard Benedict
3862,nm0070810,Rob Benedict
3863,nm0070822,Terry Benedict
3864,nm0070827,William 'Billy' Benedict
3865,nm0070865,Dev Benegal
3866,nm0070867,Shyam Benegal
3867,nm0070890,Bill Benenson
3868,nm0071031,Wilson Benge
3869,nm0071034,Norma Bengell
3870,nm0071066,Ray Bengston
3871,nm0071091,Josua Bengtson
3872,nm0071114,Jean Benguigui
3873,nm0071116,Valérie Benguigui
3874,nm0071163,Shigeru Benibayashi
3875,nm0071275,André Benjamin
3876,nm0071290,Christopher Benjamin
3877,nm0071345,Paul Benjamin
3878,nm0071560,Spencer Gordon Bennet
3879,nm0071602,Belle Bennett
3880,nm0071611,Bill Bennett
3881,nm0071636,Bruce Bennett
3882,nm0071658,Charles Bennett
3883,nm0071682,Compton Bennett
3884,nm0071693,Darlene Bennett
3885,nm0071746,Enid Bennett
3886,nm0071758,Frank Bennett
3887,nm0071799,Hywel Bennett
3888,nm0071818,Jeff Bennett
3889,nm0071824,Jill Bennett
3890,nm0071838,John Bennett
3891,nm0071848,Jordan Bennett
3892,nm0071883,Leila Bennett
3893,nm0071890,Linda Bennett
3894,nm0071894,Louise Bennett
3895,nm0071992,Richard Bennett
3896,nm0072112,Wallace C. Bennett
3897,nm0072124,Zachary Bennett
3898,nm0072159,James Benning
3899,nm0072185,Andrew Bennison
3900,nm0072245,Jackie Benoit
3901,nm0072252,Mariusz Benoit
3902,nm0072364,Faouzi Bensaïdi
3903,nm0072435,Amber Benson
3904,nm0072437,Annette Benson
3905,nm0072504,Greg Benson
3906,nm0072535,Joey Benson
3907,nm0072569,Lucille Benson
3908,nm0072578,Martin Benson
3909,nm0072600,Ned Benson
3910,nm0072610,Perry Benson
3911,nm0072621,Ray Benson
3912,nm0072638,Ryan C. Benson
3913,nm0072648,Shaun Benson
3914,nm0072668,Tony Benson
3915,nm0072713,Lyriq Bent
3916,nm0072715,Michael Bentt
3917,nm0072753,Galeazzo Benti
3918,nm0072768,Fabrizio Bentivoglio
3919,nm0072782,Beatrice Bentley
3920,nm0072785,Beverly Bentley
3921,nm0072902,Barbi Benton
