"","nconst","primaryName"
"843","nm0001069","bud cort"
"844","nm0001070","bill cosby"
"845","nm0001072","joseph cotten"
"846","nm0001073","courteney cox"
"847","nm0001074","ronny cox"
"848","nm0001075","peter coyote"
"849","nm0001076","joan crawford"
"850","nm0001077","richard crenna"
"851","nm0001078","bing crosby"
"852","nm0001079","scatman crothers"
"853","nm0001080","lindsay crouse"
"854","nm0001082","billy crudup"
"855","nm0001083","jon cryer"
"856","nm0001084","ice cube"
"857","nm0001085","kieran culkin"
"858","nm0001086","alan cumming"
"859","nm0001087","lee curreri"
"860","nm0001088","peter cushing"
"861","nm0001089","henry czerny"
"862","nm0001091","patti d'arbanville"
"863","nm0001092","mark dacascos"
"864","nm0001095","béatrice dalle"
"865","nm0001096","timothy dalton"
"866","nm0001097","charles dance"
"867","nm0001098","rodney dangerfield"
"868","nm0001099","jeff daniels"
"869","nm0001100","blythe danner"
"870","nm0001101","ted danson"
"871","nm0001103","tony danza"
"872","nm0001105","linda darnell"
"873","nm0001107","stacey dash"
"874","nm0001108","robert davi"
"875","nm0001110","embeth davidtz"
"876","nm0001111","jeremy davies"
"877","nm0001113","brad davis"
"878","nm0001114","judy davis"
"879","nm0001115","ossie davis"
"880","nm0001116","warwick davis"
"881","nm0001117","bruce davison"
"882","nm0001119","yvonne de carlo"
"883","nm0001120","vittorio de sica"
"884","nm0001121","brandon de wilde"
"885","nm0001122","ellen degeneres"
"886","nm0001123","dom deluise"
"887","nm0001125","benicio del toro"
"888","nm0001126","kim delaney"
"889","nm0001127","dana delany"
"890","nm0001128","alain delon"
"891","nm0001131","patrick dempsey"
"892","nm0001132","judi dench"
"893","nm0001133","brian dennehy"
"894","nm0001134","bob denver"
"895","nm0001135","john derek"
"896","nm0001136","bruce dern"
"897","nm0001137","william devane"
"898","nm0001141","angie dickinson"
"899","nm0001142","uschi digard"
"900","nm0001143","kevin dillon"
"901","nm0001145","divine"
"902","nm0001146","donna dixon"
"903","nm0001147","shannen doherty"
"904","nm0001148","troy donahue"
"905","nm0001150","james doohan"
"906","nm0001151","stephen dorff"
"907","nm0001152","illeana douglas"
"908","nm0001153","lesley-anne down"
"909","nm0001154","michael dudikoff"
"910","nm0001156","olympia dukakis"
"911","nm0001157","patty duke"
"912","nm0001158","keir dullea"
"913","nm0001159","faye dunaway"
"914","nm0001160","adrian dunbar"
"915","nm0001162","griffin dunne"
"916","nm0001163","roy dupuis"
"917","nm0001164","charles durning"
"918","nm0001165","charles s. dutton"
"919","nm0001166","james duval"
"920","nm0001167","shelley duvall"
"921","nm0001168","bob dylan"
"922","nm0001169","george dzundza"
"923","nm0001171","buddy ebsen"
"924","nm0001172","christopher eccleston"
"925","nm0001173","aaron eckhart"
"926","nm0001174","barbara eden"
"927","nm0001176","nicole eggert"
"928","nm0001177","chris eigeman"
"929","nm0001179","anita ekberg"
"930","nm0001180","britt ekland"
"931","nm0001181","jack elam"
"932","nm0001182","carmen electra"
"933","nm0001184","jenna elfman"
"934","nm0001185","hector elizondo"
"935","nm0001186","denholm elliott"
"936","nm0001187","noah emmerich"
"937","nm0001191","adam sandler"
"938","nm0001193","shelley fabares"
"939","nm0001194","jeff fahey"
"940","nm0001195","douglas fairbanks jr."
"941","nm0001196","douglas fairbanks"
"942","nm0001199","dennis farina"
"943","nm0001200","gary farmer"
"944","nm0001201","mia farrow"
"945","nm0001202","rainer werner fassbinder"
"946","nm0001207","josé ferrer"
"947","nm0001208","miguel ferrer"
"948","nm0001209","william fichtner"
"949","nm0001210","chelsea field"
"950","nm0001211","w.c. fields"
"951","nm0001212","joseph fiennes"
"952","nm0001213","harvey fierstein"
"953","nm0001215","albert finney"
"954","nm0001216","tara fitzgerald"
"955","nm0001217","fionnula flanagan"
"956","nm0001218","sean patrick flanery"
"957","nm0001221","louise fletcher"
"958","nm0001222","calista flockhart"
"959","nm0001223","lara flynn boyle"
"960","nm0001224","errol flynn"
"961","nm0001225","nina foch"
"962","nm0001227","megan follows"
"963","nm0001228","peter fonda"
"964","nm0001229","glenn ford"
"965","nm0001231","claire forlani"
"966","nm0001233","robert forster"
"967","nm0001234","john forsythe"
"968","nm0001235","william forsythe"
"969","nm0001236","meg foster"
"970","nm0001242","matt frewer"
"971","nm0001244","sadie frost"
"972","nm0001245","mira furlan"
"973","nm0001246","dan futterman"
"974","nm0001247","eva gabor"
"975","nm0001248","zsa zsa gabor"
"976","nm0001249","monique gabrielle"
"977","nm0001250","charlotte gainsbourg"
"978","nm0001251","peter gallagher"
"979","nm0001252","vincent gallo"
"980","nm0001253","mason gamble"
"981","nm0001254","james gandolfini"
"982","nm0001255","victor garber"
"983","nm0001256","greta garbo"
"984","nm0001257","ava gardner"
"985","nm0001258","james garner"
"986","nm0001260","john gavin"
"987","nm0001262","ben gazzara"
"988","nm0001263","jason gedrick"
"989","nm0001264","sarah michelle gellar"
"990","nm0001265","susan george"
"991","nm0001267","balthazar getty"
"992","nm0001268","estelle getty"
"993","nm0001269","cynthia gibb"
"994","nm0001272","annabeth gish"
"995","nm0001273","lillian gish"
"996","nm0001274","paul michael glaser"
"997","nm0001276","jackie gleason"
"998","nm0001277","scott glenn"
"999","nm0001278","john glover"
"1000","nm0001281","bobcat goldthwait"
"1001","nm0001282","tony goldwyn"
"1002","nm0001283","louis gossett jr."
"1003","nm0001284","michael gough"
"1004","nm0001285","elliott gould"
"1005","nm0001286","elizabeth gracen"
"1006","nm0001287","heather graham"
"1007","nm0001288","kelsey grammer"
"1008","nm0001289","stewart granger"
"1009","nm0001290","richard e. grant"
"1010","nm0001291","rupert graves"
"1011","nm0001292","erin gray"
"1012","nm0001293","seth green"
"1013","nm0001295","graham greene"
"1014","nm0001296","lorne greene"
"1015","nm0001297","joel grey"
"1016","nm0001301","charles grodin"
"1017","nm0001302","christopher guest"
"1018","nm0001303","carla gugino"
"1019","nm0001304","fred gwynne"
"1020","nm0001305","lukas haas"
"1021","nm0001306","larry hagman"
"1022","nm0001308","alan hale jr."
"1023","nm0001309","anthony michael hall"
"1024","nm0001310","kevin peter hall"
"1025","nm0001311","philip baker hall"
"1026","nm0001313","george hamilton"
"1027","nm0001314","john hannah"
"1028","nm0001315","marcia gay harden"
"1029","nm0001316","oliver hardy"
"1030","nm0001318","jean harlow"
"1031","nm0001319","mark harmon"
"1032","nm0001321","richard harris"
"1033","nm0001322","rex harrison"
"1034","nm0001323","debbie harry"
"1035","nm0001324","ian hart"
"1036","nm0001326","josh hartnett"
"1037","nm0001327","david hasselhoff"
"1038","nm0001329","nigel hawthorne"
"1039","nm0001330","sterling hayden"
"1040","nm0001332","robert hays"
"1041","nm0001333","susan hayward"
"1042","nm0001334","john heard"
"1043","nm0001335","tippi hedren"
"1044","nm0001336","van heflin"
"1045","nm0001337","katherine heigl"
"1046","nm0001339","marg helgenberger"
"1047","nm0001340","katherine helmond"
"1048","nm0001342","jimi hendrix"
"1049","nm0001343","carrie henn"
"1050","nm0001344","gregg henry"
"1051","nm0001345","jim henson"
"1052","nm0001346","edward herrmann"
"1053","nm0001347","barbara hershey"
"1054","nm0001348","werner herzog"
"1055","nm0001349","jennifer love hewitt"
"1056","nm0001350","benny hill"
"1057","nm0001352","terence hill"
"1058","nm0001354","ciarán hinds"
"1059","nm0001357","paul hogan"
"1060","nm0001358","hal holbrook"
"1061","nm0001359","sterling holloway"
"1062","nm0001362","bob hope"
"1063","nm0001363","jane horrocks"
"1064","nm0001364","bob hoskins"
"1065","nm0001366","leslie howard"
"1066","nm0001367","c. thomas howell"
"1067","nm0001368","ernie hudson"
"1068","nm0001369","rock hudson"
"1069","nm0001370","finola hughes"
"1070","nm0001371","tom hulce"
"1071","nm0001372","bonnie hunt"
"1072","nm0001373","linda hunt"
"1073","nm0001374","jeffrey hunter"
"1074","nm0001375","kim hunter"
"1075","nm0001376","isabelle huppert"
"1076","nm0001377","olivia hussey"
"1077","nm0001378","anjelica huston"
"1078","nm0001379","john huston"
"1079","nm0001380","jim hutton"
"1080","nm0001381","lauren hutton"
"1081","nm0001383","david hyde pierce"
"1082","nm0001384","ice-t"
"1083","nm0001385","eric idle"
"1084","nm0001386","natalie imbruglia"
"1085","nm0001387","kathy ireland"
"1086","nm0001388","amy irving"
"1087","nm0001389","chris isaak"
"1088","nm0001390","janet jackson"
"1089","nm0001391","michael jackson"
"1090","nm0001393","irène jacob"
"1091","nm0001394","derek jacobi"
"1092","nm0001395","richard jaeckel"
"1093","nm0001396","mick jagger"
"1094","nm0001397","brion james"
"1095","nm0001398","jenna jameson"
"1096","nm0001400","michelle johnson"
"1097","nm0001401","angelina jolie"
"1098","nm0001402","terry jones"
"1099","nm0001404","madeline kahn"
"1100","nm0001406","carol kane"
"1101","nm0001409","tchéky karyo"
"1102","nm0001411","william katt"
"1103","nm0001412","andy kaufman"
"1104","nm0001413","julie kavner"
"1105","nm0001414","danny kaye"
"1106","nm0001416","catherine keener"
"1107","nm0001417","brian keith"
"1108","nm0001418","david keith"
"1109","nm0001419","sally kellerman"
"1110","nm0001420","deforest kelley"
"1111","nm0001421","george kennedy"
"1112","nm0001422","persis khambatta"
"1113","nm0001423","richard kiel"
"1114","nm0001424","udo kier"
"1115","nm0001426","ben kingsley"
"1116","nm0001427","greg kinnear"
"1117","nm0001428","klaus kinski"
"1118","nm0001429","takeshi kitano"
"1119","nm0001430","jack klugman"
"1120","nm0001431","wayne knight"
"1121","nm0001433","yaphet kotto"
"1122","nm0001434","kris kristofferson"
"1123","nm0001435","lisa kudrow"
"1124","nm0001436","swoosie kurtz"
"1125","nm0001437","emir kusturica"
"1126","nm0001439","anthony lapaglia"
"1127","nm0001441","christine lahti"
"1128","nm0001443","hedy lamarr"
"1129","nm0001444","lorenzo lamas"
"1130","nm0001445","martin landau"
"1131","nm0001446","michael landon"
"1132","nm0001447","nathan lane"
"1133","nm0001448","jessica lange"
"1134","nm0001449","frank langella"
"1135","nm0001450","angela lansbury"
"1136","nm0001451","queen latifah"
"1137","nm0001452","charles laughton"
"1138","nm0001453","piper laurie"
"1139","nm0001454","martin lawrence"
"1140","nm0001455","matt leblanc"
"1141","nm0001456","kelly lebrock"
"1142","nm0001457","james le gros"
"1143","nm0001458","cloris leachman"
"1144","nm0001459","denis leary"
"1145","nm0001461","virginie ledoyen"
"1146","nm0001462","jason scott lee"
"1147","nm0001463","janet leigh"
"1148","nm0001464","kay lenz"
"1149","nm0001467","jared leto"
"1150","nm0001470","charlotte lewis"
"1151","nm0001471","jerry lewis"
"1152","nm0001472","jet li"
"1153","nm0001473","laura linney"
"1154","nm0001474","tommy 'tiny' lister"
"1155","nm0001475","john lithgow"
"1156","nm0001476","cleavon little"
"1157","nm0001477","robyn lively"
"1158","nm0001478","june lockhart"
"1159","nm0001479","carole lombard"
"1160","nm0001480","shelley long"
"1161","nm0001481","tina louise"
"1162","nm0001482","courtney love"
"1163","nm0001484","jon lovitz"
"1164","nm0001485","myrna loy"
"1165","nm0001487","john lynch"
"1166","nm0001488","kelly lynch"
"1167","nm0001489","paul lynde"
"1168","nm0001491","melanie lynskey"
"1169","nm0001492","kyle maclachlan"
"1170","nm0001493","peter macnicol"
"1171","nm0001494","ralph macchio"
"1172","nm0001495","patrick macnee"
"1173","nm0001496","amy madigan"
"1174","nm0001497","tobey maguire"
"1175","nm0001498","john mahoney"
"1176","nm0001500","karl malden"
"1177","nm0001503","dinah manoff"
"1178","nm0001505","joe mantegna"
"1179","nm0001506","jane march"
"1180","nm0001507","cheech marin"
"1181","nm0001508","penny marshall"
"1182","nm0001509","dean martin"
"1183","nm0001510","strother martin"
"1184","nm0001511","lee marvin"
"1185","nm0001512","mary elizabeth mastrantonio"
"1186","nm0001513","tim matheson"
"1187","nm0001514","victor mature"
"1188","nm0001515","joseph mazzello"
"1189","nm0001517","catherine mccormack"
"1190","nm0001518","dylan mcdermott"
"1191","nm0001520","christopher mcdonald"
"1192","nm0001521","mary mcdonnell"
"1193","nm0001522","roddy mcdowall"
"1194","nm0001523","natascha mcelhone"
"1195","nm0001524","paul mcgann"
"1196","nm0001525","john c. mcginley"
"1197","nm0001526","patrick mcgoohan"
"1198","nm0001527","elizabeth mcgovern"
"1199","nm0001528","don mckellar"
"1200","nm0001531","kristy mcnichol"
"1201","nm0001533","meat loaf"
"1202","nm0001534","michelle meyrink"
"1203","nm0001535","dale midkiff"
"1204","nm0001536","toshirô mifune"
"1205","nm0001537","ray milland"
"1206","nm0001538","jonny lee miller"
"1207","nm0001539","hayley mills"
"1208","nm0001540","rachel miner"
"1209","nm0001541","kylie minogue"
"1210","nm0001542","jay mohr"
"1211","nm0001543","gretchen mol"
"1212","nm0001544","ricardo montalban"
"1213","nm0001545","dudley moore"
"1214","nm0001546","mary tyler moore"
"1215","nm0001547","agnes moorehead"
"1216","nm0001548","rick moranis"
"1217","nm0001549","rita moreno"
"1218","nm0001550","cathy moriarty"
"1219","nm0001552","pat morita"
"1220","nm0001555","rob morrow"
"1221","nm0001556","david morse"
"1222","nm0001557","viggo mortensen"
"1223","nm0001558","mr. t"
"1224","nm0001559","audie murphy"
"1225","nm0001560","ornella muti"
"1226","nm0001561","jim nabors"
"1227","nm0001562","kathy najimy"
"1228","nm0001567","connie nielsen"
"1229","nm0001568","lisa niemi"
"1230","nm0001569","chuck norris"
"1231","nm0001570","edward norton"
"1232","nm0001571","kim novak"
"1233","nm0001573","catherine o'hara"
"1234","nm0001574","michael o'keefe"
"1235","nm0001575","tatum o'neal"
"1236","nm0001576","heather o'rourke"
"1237","nm0001577","maureen o'sullivan"
"1238","nm0001578","annette o'toole"
"1239","nm0001579","edward james olmos"
"1240","nm0001580","ashley olsen"
"1241","nm0001581","mary-kate olsen"
"1242","nm0001583","jerry orbach"
"1243","nm0001584","miranda otto"
"1244","nm0001586","joanna pacula"
"1245","nm0001588","jack palance"
"1246","nm0001589","michael palin"
"1247","nm0001590","chazz palminteri"
"1248","nm0001592","joe pantoliano"
"1249","nm0001593","anna paquin"
"1250","nm0001594","anne parillaud"
"1251","nm0001595","michael paré"
"1252","nm0001596","pier paolo pasolini"
"1253","nm0001597","mandy patinkin"
"1254","nm0001598","robert patrick"
"1255","nm0001599","will patton"
"1256","nm0001600","adrian paul"
"1257","nm0001601","david paymer"
"1258","nm0001602","guy pearce"
"1259","nm0001604","nia peeples"
"1260","nm0001605","amanda peet"
"1261","nm0001606","chris penn"
"1262","nm0001607","sydney penny"
"1263","nm0001608","barry pepper"
"1264","nm0001609","rosie perez"
"1265","nm0001610","elizabeth perkins"
"1266","nm0001612","matthew perry"
"1267","nm0001613","bernadette peters"
"1268","nm0001614","lori petty"
"1269","nm0001615","elizabeth peña"
"1270","nm0001616","mekhi phifer"
"1271","nm0001617","lou diamond phillips"
"1272","nm0001618","joaquin phoenix"
"1273","nm0001619","summer phoenix"
"1274","nm0001621","bronson pinchot"
"1275","nm0001622","danny pintauro"
"1276","nm0001624","oliver platt"
"1277","nm0001625","amanda plummer"
"1278","nm0001626","christopher plummer"
"1279","nm0001627","sidney poitier"
"1280","nm0001628","sydney pollack"
"1281","nm0001629","kevin pollak"
"1282","nm0001630","tracy pollan"
"1283","nm0001631","sarah polley"
"1284","nm0001632","teri polo"
"1285","nm0001633","annie potts"
"1286","nm0001634","cch pounder"
"1287","nm0001635","william powell"
"1288","nm0001636","priscilla presley"
"1289","nm0001637","vincent price"
"1290","nm0001638","jürgen prochnow"
"1291","nm0001640","richard pryor"
"1292","nm0001641","vincent perez"
"1293","nm0001642","randy quaid"
"1294","nm0001643","linnea quigley"
"1295","nm0001644","aidan quinn"
"1296","nm0001646","ted raimi"
"1297","nm0001647","claude rains"
"1298","nm0001648","charlotte rampling"
"1299","nm0001649","anne ramsey"
"1300","nm0001650","michael rapaport"
"1301","nm0001651","basil rathbone"
"1302","nm0001652","john ratzenberger"
"1303","nm0001653","stephen rea"
"1304","nm0001654","ronald reagan"
"1305","nm0001655","lynn redgrave"
"1306","nm0001656","donna reed"
"1307","nm0001657","oliver reed"
"1308","nm0001658","robert reed"
"1309","nm0001659","christopher reeve"
"1310","nm0001660","george reeves"
"1311","nm0001661","rob reiner"
"1312","nm0001662","judge reinhold"
"1313","nm0001663","paul reiser"
